tool	community	rank	metric	value
singlem	marine6	na	Weighted UniFrac error	0.00334988790523062
singlem	marine6	na	Unweighted UniFrac error	0.278232732278754
singlem	marine6	na	Weighted UniFrac (CAMI)	0.50104955560736
singlem	marine6	na	Unweighted UniFrac (CAMI)	1015
singlem	marine6	phylum	Sum of abundances	0.995204726981205
singlem	marine6	class	Sum of abundances	0.992591822797589
singlem	marine6	order	Sum of abundances	0.985562219780872
singlem	marine6	family	Sum of abundances	0.976973781881884
singlem	marine6	genus	Sum of abundances	0.947719647257936
singlem	marine6	species	Sum of abundances	0.718214614448173
singlem	marine6	phylum	Taxon counts	28
singlem	marine6	class	Taxon counts	40
singlem	marine6	order	Taxon counts	79
singlem	marine6	family	Taxon counts	121
singlem	marine6	genus	Taxon counts	194
singlem	marine6	species	Taxon counts	208
metaphlan	marine6	kingdom	Bray-Curtis distance	0.0097926101764194
metaphlan	marine6	phylum	Bray-Curtis distance	0.0251123376801387
metaphlan	marine6	class	Bray-Curtis distance	0.0266695418791047
metaphlan	marine6	order	Bray-Curtis distance	0.0527460793518143
metaphlan	marine6	family	Bray-Curtis distance	0.0592556659509116
metaphlan	marine6	genus	Bray-Curtis distance	0.066429217860885
metaphlan	marine6	species	Bray-Curtis distance	0.090222278290753
metaphlan	marine6	phylum	Shannon diversity	1.7515307861706
metaphlan	marine6	phylum	Shannon equitability	0.531437342739007
metaphlan	marine6	class	Shannon diversity	2.15725848829812
metaphlan	marine6	class	Shannon equitability	0.580911976272114
metaphlan	marine6	order	Shannon diversity	3.20182687019757
metaphlan	marine6	order	Shannon equitability	0.726578366022593
metaphlan	marine6	family	Shannon diversity	3.68196953444099
metaphlan	marine6	family	Shannon equitability	0.750614328605079
metaphlan	marine6	genus	Shannon diversity	4.14303570853394
metaphlan	marine6	genus	Shannon equitability	0.755367201151277
metaphlan	marine6	species	Shannon diversity	4.55492456892449
metaphlan	marine6	species	Shannon equitability	0.776433882315484
metaphlan	marine6	kingdom	True positives	2
metaphlan	marine6	kingdom	False negatives	0
metaphlan	marine6	kingdom	False positives	0
metaphlan	marine6	kingdom	Completeness	1
metaphlan	marine6	kingdom	Purity	1
metaphlan	marine6	kingdom	F1 score	1
metaphlan	marine6	kingdom	Jaccard index	1
metaphlan	marine6	phylum	True positives	27
metaphlan	marine6	phylum	False negatives	2
metaphlan	marine6	phylum	False positives	0
metaphlan	marine6	phylum	Completeness	0.931034482758621
metaphlan	marine6	phylum	Purity	1
metaphlan	marine6	phylum	F1 score	0.964285714285714
metaphlan	marine6	phylum	Jaccard index	0.931034482758621
metaphlan	marine6	class	True positives	41
metaphlan	marine6	class	False negatives	2
metaphlan	marine6	class	False positives	0
metaphlan	marine6	class	Completeness	0.953488372093023
metaphlan	marine6	class	Purity	1
metaphlan	marine6	class	F1 score	0.976190476190476
metaphlan	marine6	class	Jaccard index	0.953488372093023
metaphlan	marine6	order	True positives	82
metaphlan	marine6	order	False negatives	2
metaphlan	marine6	order	False positives	0
metaphlan	marine6	order	Completeness	0.976190476190476
metaphlan	marine6	order	Purity	1
metaphlan	marine6	order	F1 score	0.987951807228916
metaphlan	marine6	order	Jaccard index	0.976190476190476
metaphlan	marine6	family	True positives	135
metaphlan	marine6	family	False negatives	4
metaphlan	marine6	family	False positives	0
metaphlan	marine6	family	Completeness	0.971223021582734
metaphlan	marine6	family	Purity	1
metaphlan	marine6	family	F1 score	0.985401459854015
metaphlan	marine6	family	Jaccard index	0.971223021582734
metaphlan	marine6	genus	True positives	241
metaphlan	marine6	genus	False negatives	11
metaphlan	marine6	genus	False positives	0
metaphlan	marine6	genus	Completeness	0.956349206349206
metaphlan	marine6	genus	Purity	1
metaphlan	marine6	genus	F1 score	0.977687626774848
metaphlan	marine6	genus	Jaccard index	0.956349206349206
metaphlan	marine6	species	True positives	335
metaphlan	marine6	species	False negatives	29
metaphlan	marine6	species	False positives	18
metaphlan	marine6	species	Completeness	0.92032967032967
metaphlan	marine6	species	Purity	0.949008498583569
metaphlan	marine6	species	F1 score	0.934449093444909
metaphlan	marine6	species	Jaccard index	0.87696335078534
metaphlan	marine6	kingdom	L1 norm error	0.0195852203528388
metaphlan	marine6	phylum	L1 norm error	0.0502246753602773
metaphlan	marine6	class	L1 norm error	0.0533390837582093
metaphlan	marine6	order	L1 norm error	0.105492158703629
metaphlan	marine6	family	L1 norm error	0.118511331901823
metaphlan	marine6	genus	L1 norm error	0.13285843572177
metaphlan	marine6	species	L1 norm error	0.175795676118813
metaphlan	marine6	na	Weighted UniFrac error	0.00559332547594055
metaphlan	marine6	na	Unweighted UniFrac error	0.0946827148024969
metaphlan	marine6	na	Weighted UniFrac (CAMI)	0.65580658191736
metaphlan	marine6	na	Unweighted UniFrac (CAMI)	304
metaphlan	marine6	phylum	Sum of abundances	1
metaphlan	marine6	class	Sum of abundances	1
metaphlan	marine6	order	Sum of abundances	1
metaphlan	marine6	family	Sum of abundances	1
metaphlan	marine6	genus	Sum of abundances	1
metaphlan	marine6	species	Sum of abundances	0.999566726175759
metaphlan	marine6	phylum	Taxon counts	27
metaphlan	marine6	class	Taxon counts	41
metaphlan	marine6	order	Taxon counts	82
metaphlan	marine6	family	Taxon counts	135
metaphlan	marine6	genus	Taxon counts	241
metaphlan	marine6	species	Taxon counts	353
kraken	marine6	kingdom	Bray-Curtis distance	0.0485364243955808
kraken	marine6	phylum	Bray-Curtis distance	0.0696074370966413
kraken	marine6	class	Bray-Curtis distance	0.0733571864790867
kraken	marine6	order	Bray-Curtis distance	0.154560632517009
kraken	marine6	family	Bray-Curtis distance	0.160650022504884
kraken	marine6	genus	Bray-Curtis distance	0.168392611531432
kraken	marine6	species	Bray-Curtis distance	0.204062433317656
kraken	marine6	phylum	Shannon diversity	1.63133532134794
kraken	marine6	phylum	Shannon equitability	0.414905307033568
kraken	marine6	class	Shannon diversity	2.04325020374333
kraken	marine6	class	Shannon equitability	0.458709226705758
kraken	marine6	order	Shannon diversity	3.12835051214223
kraken	marine6	order	Shannon equitability	0.614154677558934
kraken	marine6	family	Shannon diversity	3.78511550129119
kraken	marine6	family	Shannon equitability	0.679291254231868
kraken	marine6	genus	Shannon diversity	4.32719467483596
kraken	marine6	genus	Shannon equitability	0.691080479380238
kraken	marine6	species	Shannon diversity	5.15830156561941
kraken	marine6	species	Shannon equitability	0.688182602970844
kraken	marine6	kingdom	True positives	2
kraken	marine6	kingdom	False negatives	0
kraken	marine6	kingdom	False positives	0
kraken	marine6	kingdom	Completeness	1
kraken	marine6	kingdom	Purity	1
kraken	marine6	kingdom	F1 score	1
kraken	marine6	kingdom	Jaccard index	1
kraken	marine6	phylum	True positives	29
kraken	marine6	phylum	False negatives	0
kraken	marine6	phylum	False positives	22
kraken	marine6	phylum	Completeness	1
kraken	marine6	phylum	Purity	0.568627450980392
kraken	marine6	phylum	F1 score	0.725
kraken	marine6	phylum	Jaccard index	0.568627450980392
kraken	marine6	class	True positives	43
kraken	marine6	class	False negatives	0
kraken	marine6	class	False positives	43
kraken	marine6	class	Completeness	1
kraken	marine6	class	Purity	0.5
kraken	marine6	class	F1 score	0.666666666666667
kraken	marine6	class	Jaccard index	0.5
kraken	marine6	order	True positives	83
kraken	marine6	order	False negatives	1
kraken	marine6	order	False positives	80
kraken	marine6	order	Completeness	0.988095238095238
kraken	marine6	order	Purity	0.50920245398773
kraken	marine6	order	F1 score	0.672064777327935
kraken	marine6	order	Jaccard index	0.50609756097561
kraken	marine6	family	True positives	137
kraken	marine6	family	False negatives	2
kraken	marine6	family	False positives	126
kraken	marine6	family	Completeness	0.985611510791367
kraken	marine6	family	Purity	0.520912547528517
kraken	marine6	family	F1 score	0.681592039800995
kraken	marine6	family	Jaccard index	0.516981132075472
kraken	marine6	genus	True positives	248
kraken	marine6	genus	False negatives	4
kraken	marine6	genus	False positives	276
kraken	marine6	genus	Completeness	0.984126984126984
kraken	marine6	genus	Purity	0.473282442748092
kraken	marine6	genus	F1 score	0.639175257731959
kraken	marine6	genus	Jaccard index	0.46969696969697
kraken	marine6	species	True positives	362
kraken	marine6	species	False negatives	2
kraken	marine6	species	False positives	1438
kraken	marine6	species	Completeness	0.994505494505495
kraken	marine6	species	Purity	0.201111111111111
kraken	marine6	species	F1 score	0.33456561922366
kraken	marine6	species	Jaccard index	0.200887902330744
kraken	marine6	kingdom	L1 norm error	0.0970728487911615
kraken	marine6	phylum	L1 norm error	0.139213482044541
kraken	marine6	class	L1 norm error	0.146706303667661
kraken	marine6	order	L1 norm error	0.309073351237938
kraken	marine6	family	L1 norm error	0.321168311991314
kraken	marine6	genus	L1 norm error	0.336421495021955
kraken	marine6	species	L1 norm error	0.396276247877485
kraken	marine6	na	Weighted UniFrac error	0.01643599113429
kraken	marine6	na	Unweighted UniFrac error	4.24621148455978
kraken	marine6	na	Weighted UniFrac (CAMI)	1.74536405335318
kraken	marine6	na	Unweighted UniFrac (CAMI)	12340.94438
kraken	marine6	phylum	Sum of abundances	0.999980000000001
kraken	marine6	class	Sum of abundances	0.999890000000001
kraken	marine6	order	Sum of abundances	0.999690000000002
kraken	marine6	family	Sum of abundances	0.999180000000003
kraken	marine6	genus	Sum of abundances	0.997840000000004
kraken	marine6	species	Sum of abundances	0.99303000000001
kraken	marine6	phylum	Taxon counts	51
kraken	marine6	class	Taxon counts	86
kraken	marine6	order	Taxon counts	163
kraken	marine6	family	Taxon counts	263
kraken	marine6	genus	Taxon counts	524
kraken	marine6	species	Taxon counts	1800
sourmash	marine6	kingdom	Bray-Curtis distance	0.03938698994828
sourmash	marine6	phylum	Bray-Curtis distance	0.0630860391810648
sourmash	marine6	class	Bray-Curtis distance	0.0672308609006547
sourmash	marine6	order	Bray-Curtis distance	0.148641561288528
sourmash	marine6	family	Bray-Curtis distance	0.170859718560278
sourmash	marine6	genus	Bray-Curtis distance	0.199631568327349
sourmash	marine6	species	Bray-Curtis distance	0.248505876688278
sourmash	marine6	phylum	Shannon diversity	1.66364283485629
sourmash	marine6	phylum	Shannon equitability	0.538214165596074
sourmash	marine6	class	Shannon diversity	2.06431016508991
sourmash	marine6	class	Shannon equitability	0.606936303144243
sourmash	marine6	order	Shannon diversity	3.118111931115
sourmash	marine6	order	Shannon equitability	0.778101492185784
sourmash	marine6	family	Shannon diversity	3.67331618481034
sourmash	marine6	family	Shannon equitability	0.848197267340288
sourmash	marine6	genus	Shannon diversity	3.86815245328901
sourmash	marine6	genus	Shannon equitability	0.832865393394025
sourmash	marine6	species	Shannon diversity	3.97809445220013
sourmash	marine6	species	Shannon equitability	0.818569549851306
sourmash	marine6	kingdom	True positives	2
sourmash	marine6	kingdom	False negatives	0
sourmash	marine6	kingdom	False positives	0
sourmash	marine6	kingdom	Completeness	1
sourmash	marine6	kingdom	Purity	1
sourmash	marine6	kingdom	F1 score	1
sourmash	marine6	kingdom	Jaccard index	1
sourmash	marine6	phylum	True positives	22
sourmash	marine6	phylum	False negatives	7
sourmash	marine6	phylum	False positives	0
sourmash	marine6	phylum	Completeness	0.758620689655172
sourmash	marine6	phylum	Purity	1
sourmash	marine6	phylum	F1 score	0.862745098039216
sourmash	marine6	phylum	Jaccard index	0.758620689655172
sourmash	marine6	class	True positives	30
sourmash	marine6	class	False negatives	13
sourmash	marine6	class	False positives	0
sourmash	marine6	class	Completeness	0.697674418604651
sourmash	marine6	class	Purity	1
sourmash	marine6	class	F1 score	0.821917808219178
sourmash	marine6	class	Jaccard index	0.697674418604651
sourmash	marine6	order	True positives	55
sourmash	marine6	order	False negatives	29
sourmash	marine6	order	False positives	0
sourmash	marine6	order	Completeness	0.654761904761905
sourmash	marine6	order	Purity	1
sourmash	marine6	order	F1 score	0.79136690647482
sourmash	marine6	order	Jaccard index	0.654761904761905
sourmash	marine6	family	True positives	76
sourmash	marine6	family	False negatives	63
sourmash	marine6	family	False positives	0
sourmash	marine6	family	Completeness	0.546762589928058
sourmash	marine6	family	Purity	1
sourmash	marine6	family	F1 score	0.706976744186047
sourmash	marine6	family	Jaccard index	0.546762589928058
sourmash	marine6	genus	True positives	104
sourmash	marine6	genus	False negatives	148
sourmash	marine6	genus	False positives	0
sourmash	marine6	genus	Completeness	0.412698412698413
sourmash	marine6	genus	Purity	1
sourmash	marine6	genus	F1 score	0.584269662921348
sourmash	marine6	genus	Jaccard index	0.412698412698413
sourmash	marine6	species	True positives	122
sourmash	marine6	species	False negatives	242
sourmash	marine6	species	False positives	7
sourmash	marine6	species	Completeness	0.335164835164835
sourmash	marine6	species	Purity	0.945736434108527
sourmash	marine6	species	F1 score	0.494929006085193
sourmash	marine6	species	Jaccard index	0.328840970350404
sourmash	marine6	kingdom	L1 norm error	0.0787739798965599
sourmash	marine6	phylum	L1 norm error	0.12633425327005
sourmash	marine6	class	L1 norm error	0.134288891824701
sourmash	marine6	order	L1 norm error	0.296901010594309
sourmash	marine6	family	L1 norm error	0.340401752915722
sourmash	marine6	genus	L1 norm error	0.387972919422817
sourmash	marine6	species	L1 norm error	0.454928371024389
sourmash	marine6	na	Weighted UniFrac error	0.0160531557980923
sourmash	marine6	na	Unweighted UniFrac error	0.585440633885258
sourmash	marine6	na	Weighted UniFrac (CAMI)	1.81960117894855
sourmash	marine6	na	Unweighted UniFrac (CAMI)	1757.07969151671
sourmash	marine6	phylum	Sum of abundances	1.0025706940874
sourmash	marine6	class	Sum of abundances	0.997429305912597
sourmash	marine6	order	Sum of abundances	0.997429305912597
sourmash	marine6	family	Sum of abundances	0.99228791773779
sourmash	marine6	genus	Sum of abundances	0.943444730077121
sourmash	marine6	species	Sum of abundances	0.881748071979434
sourmash	marine6	phylum	Taxon counts	22
sourmash	marine6	class	Taxon counts	30
sourmash	marine6	order	Taxon counts	55
sourmash	marine6	family	Taxon counts	76
sourmash	marine6	genus	Taxon counts	104
sourmash	marine6	species	Taxon counts	129
metabuli	marine6	kingdom	Bray-Curtis distance	0.0493952668892554
metabuli	marine6	phylum	Bray-Curtis distance	0.071933711823535
metabuli	marine6	class	Bray-Curtis distance	0.0764204564932449
metabuli	marine6	order	Bray-Curtis distance	0.159106606604709
metabuli	marine6	family	Bray-Curtis distance	0.167187569415688
metabuli	marine6	genus	Bray-Curtis distance	0.180521823520663
metabuli	marine6	species	Bray-Curtis distance	0.228656812614828
metabuli	marine6	phylum	Shannon diversity	1.61683115293522
metabuli	marine6	phylum	Shannon equitability	0.401662084994104
metabuli	marine6	class	Shannon diversity	2.01726630913973
metabuli	marine6	class	Shannon equitability	0.42136183570052
metabuli	marine6	order	Shannon diversity	3.09561862013239
metabuli	marine6	order	Shannon equitability	0.544334804736124
metabuli	marine6	family	Shannon diversity	3.7602091171214
metabuli	marine6	family	Shannon equitability	0.583653189574562
metabuli	marine6	genus	Shannon diversity	4.30512318398215
metabuli	marine6	genus	Shannon equitability	0.559349019306721
metabuli	marine6	species	Shannon diversity	4.81199339057003
