rank,tool2,known,Bray-Curtis distance,Completeness,F1 score,False negatives,False positives,Jaccard index,L1 norm error,Purity,Shannon diversity,Shannon equitability,Sum of abundances,Taxon counts,True positives,Unweighted UniFrac (CAMI),Unweighted UniFrac error,Weighted UniFrac (CAMI),Weighted UniFrac error
phylum,SingleM,70,0.0159331426356613,1,0.966882363594693,0,2.4,0.93620595708831,0.0317329601649027,0.93620595708831,2.18674633002244,0.605444674566407,0.991823527358129,37.2,34.8,,,,
phylum,SingleM,80,0.0132577059901125,1,0.978738020304725,0,1.6,0.958470202191132,0.026433550399712,0.958470202191132,2.12711081160639,0.579943048785949,0.993650484125199,39.4,37.8,,,,
phylum,SingleM,90,0.0206317119193206,1,0.977335714132312,0,1.6,0.955805501687855,0.0410706419081488,0.955805501687855,2.1399641876903,0.592345758826374,0.990247852628927,37.2,35.6,,,,
phylum,SingleM,100,0.0219152036824517,1,0.970888546774623,0,2.2,0.943461818686466,0.0436556768050317,0.943461818686466,2.18536793163343,0.597432773810684,0.991637610478069,38.8,36.6,,,,
phylum,MetaPhlAn,0,0.065147375300853,0.749749890450669,0.85609769808438,8.4,0,0.749749890450669,0.130294750601706,1,1.86897455772914,0.584304279167706,1,24.6,24.6,,,,
phylum,MetaPhlAn,10,0.0981713575759517,0.740847953601503,0.850057471264368,8.4,0,0.740847953601503,0.196342715151903,1,1.90830230891032,0.602389835116515,1,24.2,24.2,,,,
phylum,MetaPhlAn,20,0.113226171410121,0.668133848133848,0.799391197038256,10.8,0,0.668133848133848,0.226452342820242,1,1.89067031539094,0.619406175204731,1,21.2,21.2,,,,
phylum,MetaPhlAn,30,0.138542633506964,0.632296574649516,0.774176623874639,12.8,0,0.632296574649516,0.277085267013928,1,1.86665427526294,0.604801432087264,1,22,22,,,,
phylum,MetaPhlAn,40,0.161381847805039,0.654694433826803,0.790941593615375,11.8,0,0.654694433826803,0.322763695610078,1,1.89034714794471,0.608513301125599,1,22.4,22.4,,,,
phylum,MetaPhlAn,50,0.200577661717665,0.593918041418041,0.74325739106067,13.8,0,0.593918041418041,0.401155323435331,1,1.82719460635862,0.609992396748339,1,20.2,20.2,,,,
phylum,MetaPhlAn,60,0.20531455077587,0.559817275420741,0.714826496083067,14.8,0,0.559817275420741,0.41062910155174,1,1.83975522840739,0.628174142704093,1,18.8,18.8,,,,
phylum,MetaPhlAn,70,0.185727632264741,0.517356064047241,0.681277674706246,16.8,0,0.517356064047241,0.371455264529482,1,1.77679977563731,0.616647264728627,1,18,18,,,,
phylum,MetaPhlAn,80,0.263526575017478,0.447866559786308,0.618015861342493,20.8,0,0.447866559786308,0.527053150034956,1,1.83114506088177,0.647896028381174,1,17,17,,,,
phylum,MetaPhlAn,90,0.251317419190601,0.404443270773124,0.575791716078265,21.2,0,0.404443270773124,0.502634838381202,1,1.85297051715093,0.695750061907598,1,14.4,14.4,,,,
phylum,MetaPhlAn,100,0.281803051211919,0.338627337574706,0.504892536724835,24.2,0,0.338627337574706,0.563606102423839,1,1.58196517119021,0.629728453824066,1,12.4,12.4,,,,
phylum,Kraken2,0,0.11226382730024,1,0.8146384837596,0,14.8,0.68919806763285,0.224524051268903,0.68919806763285,1.83442044963519,0.474629287898739,0.99997,47.8,33,,,,
phylum,Kraken2,10,0.132471478937602,0.987221095334686,0.713265617278296,0.4,25.8,0.55872788507553,0.264934188224291,0.562061949544708,1.82563752122537,0.449574309571546,0.999938,58,32.2,,,,
phylum,Kraken2,20,0.13603971338304,0.994285714285714,0.645366998337643,0.2,35,0.479771698841543,0.27206744316443,0.481264236154976,1.828637853727,0.435577914407558,0.999914,66.8,31.8,,,,
phylum,Kraken2,30,0.124449524622115,1,0.642274071814717,0,38.8,0.473584043129825,0.248888381270994,0.473584043129825,1.83438518161434,0.426734548184435,0.999916000000001,73.6,34.8,,,,
phylum,Kraken2,40,0.123522176582576,1,0.56459521959522,0,53.4,0.396217296762577,0.247034480858591,0.396217296762577,1.85747943748155,0.416638497345982,0.999926000000001,87.6,34.2,,,,
phylum,Kraken2,50,0.190735368901334,0.987689393939394,0.53800322305813,0.4,57.4,0.368109689986585,0.381452514822856,0.369815870891549,1.80226915335175,0.399869634912211,0.999904000000001,91,33.6,,,,
phylum,Kraken2,60,0.178865888094092,1,0.51497229578707,0,63.4,0.347693064182195,0.357718320796255,0.347693064182195,1.88965319642121,0.412923692379317,0.999926000000001,97,33.6,,,,
phylum,Kraken2,70,0.187922507517583,1,0.512617941669037,0,66.6,0.345536231884058,0.375826354953604,0.345536231884058,1.80857016608463,0.391878259581851,0.999902000000001,101.4,34.8,,,,
phylum,Kraken2,80,0.184284978375915,1,0.514999723288621,0,70.8,0.347977850607268,0.368550242337982,0.347977850607268,1.84553652350923,0.393699031678334,0.999892000000001,108.6,37.8,,,,
phylum,Kraken2,90,0.184411377102473,0.994117647058824,0.48000247365526,0.2,76.6,0.316664174785179,0.368807351676226,0.317103998855551,1.84776489074256,0.391707504911503,0.999914000000001,112,35.4,,,,
phylum,Kraken2,100,0.198199217450427,1,0.480612512332542,0,79.2,0.316593031680092,0.396387375525524,0.316593031680092,1.84722319251349,0.38891217786939,0.999942000000001,115.8,36.6,,,,
phylum,sourmash,0,0.119082264268326,0.797440674823878,0.885350313888439,6.8,0,0.797440674823878,0.23797552028632,1,1.82260121714433,0.559226453371588,0.998217752340109,26.2,26.2,,,,
phylum,sourmash,10,0.145125398756043,0.805130495771977,0.891709804649755,6.4,0,0.805130495771977,0.290273013352188,1,1.8050328425185,0.553562246212447,1.000033697389,26.2,26.2,,,,
phylum,sourmash,20,0.141122792990375,0.638442728442729,0.778692266308433,11.6,0,0.638442728442729,0.281908706450768,1,1.82114614498438,0.605038306117978,0.997552493349057,20.4,20.4,,,,
phylum,sourmash,30,0.135946641393643,0.671641373994315,0.802749720512851,11.4,0,0.671641373994315,0.271994192640412,1,1.81264828415386,0.576029777865461,1.00060268597917,23.4,23.4,,,,
phylum,sourmash,40,0.154716257059465,0.679501546064394,0.80776226522888,11,0,0.679501546064394,0.309551815683258,1,1.79551399293136,0.57316035287624,1.00027055537495,23.2,23.2,,,,
phylum,sourmash,50,0.244915870945773,0.571339505089505,0.725402533148606,14.6,0,0.571339505089505,0.488564282688106,1,1.58999604747214,0.535578618322043,0.995303279997217,19.4,19.4,,,,
phylum,sourmash,60,0.224960848190615,0.582692991535247,0.73554694485842,14,0,0.582692991535247,0.449790117760774,1,1.78521383547608,0.600913108369702,0.999447513812155,19.6,19.6,,,,
phylum,sourmash,70,0.265013198241215,0.442697971080324,0.613359116600512,19.4,0,0.442697971080324,0.529947175852151,1,1.56102166124967,0.572269471814803,1.00001554497723,15.4,15.4,,,,
phylum,sourmash,80,0.262048179601274,0.386116378877984,0.554977088110347,23.2,0,0.386116378877984,0.523126198242965,1,1.62675891119988,0.612420978231119,0.996298208207085,14.6,14.6,,,,
phylum,sourmash,90,0.249009308386504,0.33805721261547,0.503914925654056,23.6,0,0.33805721261547,0.494512551389519,1,1.63394736026744,0.661078567498128,0.986297503025239,12,12,,,,
phylum,sourmash,100,0.318827718340771,0.273936122357175,0.427242232412826,26.6,0,0.273936122357175,0.636495945360244,1,1.44945665280835,0.640802736561155,0.995652173913043,10,10,,,,
phylum,Metabuli,0,0.184570816084301,0.832596024201975,0.607772663586833,5.6,29.6,0.437547559966915,0.364768915090838,0.480701754385965,1.62379719285387,0.401626663943732,0.976541335944774,57,27.4,,,,
phylum,Metabuli,10,0.185043063756846,0.863995723681322,0.628613566922834,4.4,28.8,0.459652741054116,0.365982530437845,0.494736842105263,1.62794133608033,0.402651667821232,0.977856835914577,57,28.2,,,,
phylum,Metabuli,20,0.194387089539247,0.883449163449163,0.632636097470664,3.8,28.8,0.463381494859683,0.384063723348097,0.494736842105263,1.64495038441261,0.406858650915313,0.976478479226131,57,28.2,,,,
phylum,Metabuli,30,0.1796320137901,0.827890212596095,0.627314237823026,6,28.2,0.458144039549381,0.354935273732635,0.505263157894737,1.64017332505769,0.405677102862007,0.976637171126132,57,28.8,,,,
phylum,Metabuli,40,0.165979645741483,0.858370942909319,0.639825010968494,5,27.8,0.470621521238449,0.327873677422889,0.512280701754386,1.69284947449572,0.418705913517245,0.975464753107548,57,29.2,,,,
phylum,Metabuli,50,0.223956726654947,0.85895241020241,0.641383261672216,4.8,27.8,0.473185104185651,0.441716564669752,0.512280701754386,1.67358053192418,0.413939972821702,0.972477424042866,57,29.2,,,,
phylum,Metabuli,60,0.220351085758431,0.834595366932079,0.617694670793429,5.6,29,0.448146354587033,0.43383799885361,0.491228070175439,1.72958054603659,0.427790901341438,0.968996723523907,57,28,,,,
